par_id,pred
8852,0
8853,0
8854,0
8855,0
8856,0
8858,0
8859,0
8860,0
8861,0
8862,0
8863,0
8864,0
8865,0
8866,0
8867,0
8868,0
8869,0
8870,0
8871,0
8872,0
8873,1
8874,0
8875,0
8876,0
8877,0
8878,0
8879,0
8880,0
8882,0
8883,1
8884,0
8885,0
8886,0
8887,0
8888,0
8889,0
8890,0
8891,1
8892,0
8893,0
8895,0
8896,0
8897,0
8898,0
8899,1
8900,0
8901,1
8902,0
8903,0
8904,0
8905,0
8906,0
8908,0
8909,0
8910,0
8911,0
8912,0
8913,0
8914,0
8915,0
8916,0
8917,0
8918,1
8919,0
8921,0
8923,0
8924,1
8925,0
8926,0
8927,0
8928,0
8929,0
8930,0
8931,1
8932,0
8933,0
8934,0
8935,0
8937,0
8938,0
8940,0
8941,0
8942,0
8943,0
8944,0
8945,0
8946,0
8947,0
8948,0
8949,0
8950,0
8951,0
8952,0
8953,0
8954,0
8955,0
8956,0
8957,0
8958,0
8959,0
8960,0
8962,0
8963,0
8964,0
8967,0
8968,0
8969,0
8970,0
8971,0
8972,0
8973,0
8974,0
8975,0
8976,0
8977,0
8978,1
8980,0
8981,0
8982,1
8984,0
8985,0
8986,0
8987,0
8988,0
8989,0
8990,0
8991,0
8992,0
8993,0
8994,0
8995,0
8996,0
8997,0
8998,0
8999,0
9000,0
9001,0
9002,0
9003,0
9004,0
9005,0
9007,0
9008,0
9009,0
9010,0
9011,1
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9027,1
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9048,0
9049,0
9050,0
9051,0
9052,0
9053,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,0
9061,0
9062,0
9063,0
9064,0
9065,0
9066,0
9067,0
9068,0
9069,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,0
9077,0
9078,0
9079,0
9080,0
9082,1
9083,0
9085,1
9086,0
9088,0
9089,0
9090,0
9091,0
9092,0
9093,0
9095,0
9096,0
9097,0
9098,0
9099,0
9100,0
9101,0
9102,0
9103,0
9104,0
9105,0
9106,0
9107,0
9108,0
9109,0
9110,0
9111,0
9112,0
9113,0
9114,0
9115,0
9116,1
9117,0
9118,0
9120,0
9121,0
9122,0
9124,0
9125,0
9127,0
9128,0
9129,0
9130,1
9131,0
9132,0
9133,0
9134,0
9135,0
9136,0
9137,0
9138,0
9139,0
9140,0
9141,0
9142,0
9143,0
9144,0
9145,0
9146,0
9147,0
9148,1
9149,0
9150,0
9151,0
9152,0
9153,0
9154,0
9155,0
9156,1
9157,0
9158,0
9159,0
9160,0
9161,0
9162,0
9163,0
9164,0
9165,0
9166,0
9167,0
9169,0
9170,0
9171,0
9172,0
9173,1
9174,0
9175,0
9176,0
9177,1
9178,0
9179,0
9180,0
9181,0
9182,0
9183,0
9184,0
9185,0
9186,0
9187,0
9188,0
9189,0
9190,0
9191,0
9192,0
9193,0
9194,0
9195,0
9197,0
9198,0
9199,0
9200,0
9201,0
9202,0
9203,0
9204,0
9205,0
9206,0
9207,0
9208,0
9209,1
9210,1
9211,0
9212,0
9213,0
9214,0
9215,0
9216,0
9217,0
9218,0
9219,0
9220,0
9221,0
9222,0
9223,0
9224,0
9225,0
9226,0
9227,0
9228,0
9229,0
9230,0
9231,0
9232,0
9233,0
9234,0
9235,0
9236,0
9237,0
9239,0
9240,0
9241,0
9242,0
9243,0
9245,0
9246,0
9247,0
9248,0
9249,0
9251,0
9252,1
9253,0
9254,0
9255,0
9257,0
9258,0
9259,0
9260,0
9261,0
9262,0
9263,0
9264,0
9265,0
9266,0
9267,0
9268,0
9269,0
9270,0
9271,0
9272,0
9273,0
9274,0
9275,0
9277,0
9278,0
9279,0
9281,0
9283,0
9284,0
9285,0
9286,0
9287,0
9288,0
9289,0
9290,0
9291,0
9292,1
9293,0
9294,0
9295,0
9296,0
9297,0
9298,0
9299,0
9300,0
9301,0
9302,0
9304,0
9305,0
9306,0
9307,0
9308,0
9310,0
9311,0
9313,0
9314,0
9315,0
9316,0
9317,0
9318,0
9319,0
9320,0
9321,0
9322,0
9323,0
9324,0
9325,0
9326,1
9327,0
9328,0
9329,0
9330,0
9331,1
9332,0
9333,0
9334,0
9335,0
9336,0
9337,0
9338,0
9339,0
9340,0
9341,1
9344,0
9346,0
9347,0
9348,0
9349,0
9350,0
9351,1
9352,0
9353,1
9354,0
9355,0
9356,0
9357,0
9358,0
9359,0
9360,0
9361,0
9362,1
9363,0
9364,0
9365,0
9366,0
9367,0
9368,0
9369,0
9370,0
9371,0
9372,0
9373,0
9374,0
9375,0
9376,0
9377,0
9378,0
9379,0
9380,0
9381,0
9382,0
9383,0
9384,0
9385,0
9386,1
9387,0
9388,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,0
9396,0
9397,0
9399,0
9401,0
9402,0
9403,0
9404,0
9405,0
9406,1
9408,0
9409,0
9411,1
9412,0
9413,0
9414,0
9415,0
9416,0
9417,0
9418,0
9420,0
9421,0
9422,0
9423,1
9424,0
9425,0
9426,0
9427,0
9428,0
9429,0
9430,0
9431,0
9432,0
9433,1
9434,0
9436,0
9437,0
9438,0
9439,0
9440,0
9441,0
9442,0
9443,0
9444,0
9445,0
9446,0
9447,0
9448,0
9449,0
9450,0
9451,0
9452,0
9453,0
9454,0
9456,0
9457,0
9459,0
9460,0
9461,0
9462,0
9463,0
9464,0
9465,0
9466,0
9467,0
9468,0
9469,0
9470,0
9471,0
9472,0
9473,0
9474,0
9475,0
9476,0
9477,0
9478,0
9479,0
9480,0
9481,0
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9489,0
9490,0
9491,0
9492,0
9493,0
9494,0
9495,0
9496,0
9497,0
9498,0
9499,0
9500,0
9501,0
9502,0
9503,0
9504,0
9505,1
9507,0
9508,0
9509,1
9510,0
9511,0
9512,0
9513,0
9514,0
9515,0
9516,0
9517,0
9519,0
9520,0
9521,0
9522,0
9523,0
9524,0
9525,0
9526,0
9527,1
9528,0
9529,0
9530,0
9531,0
9532,0
9533,0
9534,0
9535,0
9536,0
9538,0
9539,0
9540,1
9541,0
9542,0
9543,1
9544,0
9545,0
9546,1
9547,0
9548,0
9549,1
9550,0
9551,0
9552,0
9553,0
9554,0
9555,0
9556,0
9557,0
9559,0
9560,0
9561,0
9562,0
9563,0
9564,0
9565,0
9566,0
9567,0
9568,0
9569,0
9570,0
9572,0
9573,0
9574,0
9575,0
9576,1
9577,0
9578,1
9579,0
9580,0
9581,0
9582,0
9583,0
9585,0
9586,0
9588,0
9589,0
9590,0
9591,0
9592,0
9593,0
9594,0
9595,0
9596,0
9597,0
9599,0
9600,0
9601,0
9602,0
9603,0
9604,0
9605,0
9606,0
9607,0
9609,0
9610,0
9611,0
9612,0
9613,0
9614,0
9615,0
9616,0
9617,0
9618,0
9619,0
9620,0
9621,0
9622,0
9623,0
9625,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,0
9634,1
9635,0
9636,0
9637,0
9638,0
9640,0
9641,0
9642,0
9643,0
9644,0
9646,0
9648,0
9649,0
9650,0
9651,0
9652,0
9653,0
9654,0
9655,0
9656,0
9657,0
9658,0
9659,0
9660,0
9661,0
9662,0
9665,0
9666,0
9667,0
9668,0
9670,0
9671,0
9672,0
9676,0
9677,0
9679,0
9680,0
9681,0
9682,0
9683,0
9684,1
9685,0
9686,0
9687,1
9688,0
9691,0
9692,1
9693,0
9694,0
9696,0
9697,0
9699,0
9700,0
9701,0
9702,0
9703,0
9704,0
9705,0
9706,0
9707,0
9708,0
9709,0
9710,0
9711,0
9712,0
9713,0
9714,0
9715,0
9716,0
9717,0
9718,0
9720,0
9721,0
9722,0
9723,0
9724,0
9726,0
9728,0
9729,0
9730,0
9731,1
9732,1
9733,0
9734,0
9735,0
9736,0
9737,0
9738,0
9739,0
9741,1
9742,0
9743,0
9744,0
9746,0
9747,0
9748,0
9749,0
9750,0
9751,0
9752,0
9754,0
9755,0
9756,0
9757,0
9758,0
9759,1
9760,0
9761,0
9763,0
9764,1
9765,0
9766,0
9767,0
9769,0
9770,0
9771,0
9773,0
9774,1
9775,0
9777,0
9778,0
9779,0
9780,0
9781,0
9782,0
9783,0
9784,0
9785,0
9786,0
9787,0
9789,0
9790,0
9791,0
9793,0
9794,0
9795,0
9796,0
9797,0
9798,1
9799,0
9800,0
9801,0
9802,0
9803,0
9804,0
9805,0
9806,0
9807,0
9808,0
9809,0
9810,0
9811,0
9812,0
9813,0
9814,0
9815,0
9816,0
9817,0
9818,0
9819,0
9820,0
9821,0
9822,0
9824,0
9826,0
9827,0
9828,0
9829,1
9830,0
9831,0
9832,0
9833,0
9834,0
9835,0
9836,0
9837,0
9838,0
9839,0
9840,1
9841,1
9842,0
9844,0
9845,0
9847,0
9848,0
9849,0
9851,0
9852,0
9853,1
9854,0
9855,0
9856,0
9857,0
9858,0
9859,0
9860,0
9861,0
9862,0
9863,0
9864,0
9865,0
9867,0
9868,0
9869,0
9870,0
9871,0
9872,0
9873,0
9874,0
9875,1
9876,0
9877,0
9878,1
9879,0
9880,0
9881,0
9882,0
9883,0
9884,0
9885,0
9886,0
9887,0
9889,0
9890,0
9891,1
9892,0
9893,0
9894,0
9895,0
9896,0
9897,0
9898,0
9899,0
9900,0
9901,0
9902,0
9903,0
9904,0
9905,0
9906,0
9907,0
9908,0
9909,0
9910,0
9911,0
9912,0
9914,0
9915,0
9916,1
9917,0
9918,0
9919,0
9920,0
9921,0
9922,0
9924,0
9926,0
9927,0
9929,0
9930,0
9931,0
9932,0
9933,0
9934,0
9935,0
9936,1
9937,0
9938,0
9939,0
9940,0
9941,0
9943,0
9944,0
9945,0
9947,0
9948,0
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,0
9959,0
9960,0
9962,0
9963,0
9964,0
9965,0
9966,0
9967,0
9968,0
9969,0
9970,0
9971,0
9972,0
9973,0
9974,0
9975,0
9976,0
9977,0
9978,0
9979,0
9981,0
9983,0
9984,0
9985,0
9987,0
9988,0
9989,0
9990,0
9991,0
9992,0
9993,0
9994,0
9995,1
9996,0
9997,0
9999,0
10000,1
10001,0
10002,0
10003,0
10004,0
10005,0
10006,0
10008,0
10009,0
10010,0
10012,0
10013,0
10014,0
10015,0
10016,0
10017,0
10019,0
10021,0
10022,0
10023,0
10024,0
10025,0
10026,0
10028,0
10029,0
10030,0
10031,1
10032,0
10033,0
10034,0
10035,0
10036,0
10037,0
10038,0
10039,0
10040,0
10041,0
10042,0
10043,0
10044,0
10045,1
10046,0
10047,0
10048,0
10049,0
10050,0
10051,0
10052,0
10053,0
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,0
10061,0
10062,0
10063,0
10064,0
10065,0
10066,0
10067,0
10068,0
10069,0
10071,0
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,0
10080,0
10081,0
10082,0
10083,0
10084,0
10085,0
10086,0
10087,0
10088,0
10089,0
10090,1
10091,1
10092,0
10093,0
10094,0
10095,0
10096,0
10097,0
10098,0
10100,0
10101,0
10103,0
10104,0
10106,0
10107,0
10108,0
10109,0
10111,0
10112,0
10113,0
10114,0
10115,0
10116,0
10117,0
10118,0
10119,0
10120,0
10121,0
10122,0
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,1
10130,0
10131,0
10132,0
10133,0
10134,0
10136,0
10137,0
10138,0
10139,0
10140,0
10141,0
10143,0
10144,0
10145,0
10146,0
10147,0
10148,0
10149,0
10150,0
10151,0
10152,0
10153,0
10154,0
10155,0
10156,0
10157,0
10158,0
10159,0
10160,0
10161,0
10162,0
10163,0
10164,0
10165,0
10166,0
10167,0
10168,0
10169,0
10170,0
10171,0
10172,0
10174,0
10175,0
10176,0
10177,0
10178,0
10179,0
10180,0
10181,0
10182,0
10183,0
10184,0
10185,0
10186,0
10187,0
10188,0
10189,0
10190,0
10192,0
10193,0
10194,0
10195,0
10196,0
10197,0
10198,0
10199,0
10200,1
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,0
10216,0
10217,0
10218,0
10219,0
10221,0
10222,0
10223,0
10224,0
10225,0
10226,0
10227,0
10228,0
10229,0
10230,1
10231,0
10232,0
10233,0
10234,0
10235,0
10236,0
10237,0
10238,0
10239,0
10240,0
10241,0
10242,0
10243,0
10245,0
10246,0
10247,0
10248,0
10250,0
10251,0
10252,0
10255,0
10256,0
10257,0
10258,0
10259,0
10260,1
10261,0
10262,0
10263,0
10264,0
10265,0
10266,0
10267,0
10268,1
10270,0
10271,0
10272,0
10273,0
10274,0
10275,0
10276,0
10277,1
10278,0
10279,0
10280,0
10281,0
10282,0
10283,0
10284,0
10285,0
10286,0
10287,0
10288,0
10289,0
10290,0
10291,1
10292,0
10293,0
10294,0
10295,0
10296,0
10297,0
10298,0
10299,0
10300,0
10301,0
10302,0
10303,0
10304,0
10305,0
10306,0
10307,0
10308,0
10309,0
10310,1
10313,0
10314,0
10315,0
10316,0
10317,0
10318,0
10319,0
10320,0
10322,0
10323,0
10325,0
10327,0
10328,0
10329,0
10330,0
10332,0
10334,0
10335,0
10336,0
10337,0
10338,0
10339,0
10340,0
10341,0
10342,0
10343,0
10344,0
10345,0
10346,0
10348,0
10349,0
10350,0
10351,0
10353,0
10354,0
10355,1
10356,0
10357,0
10358,0
10359,0
10360,0
10361,0
10362,0
10363,0
10364,0
10365,0
10366,0
10367,0
10368,0
10369,0
10370,0
10372,0
10373,0
10374,0
10375,0
10376,0
10377,0
10378,0
10380,0
10381,0
10382,0
10383,0
10384,0
10385,0
10386,0
10387,0
10388,0
10389,0
10390,0
10392,0
10393,0
10394,0
10395,0
10396,0
10397,0
10398,0
10399,0
10401,0
10402,0
10403,0
10404,0
10406,0
10409,0
10410,0
10411,0
10412,0
10413,0
10414,0
10415,0
10416,0
10417,0
10418,0
10419,0
10420,0
10421,0
10422,0
10423,0
10425,0
10426,0
10427,0
10428,0
10429,0
10430,0
10431,0
10432,0
10433,0
10434,0
10435,0
10436,0
10437,0
10438,0
10439,0
10440,0
10441,0
10442,0
10443,0
10444,1
10446,0
10447,0
10448,0
10449,0
10450,0
10451,0
10452,0
10453,0
10455,0
10456,0
10457,0
10458,0
10459,0
10460,0
10461,0
10462,0
10463,0
10464,0
10465,0
10466,0
